date,day,month,year,cases,deaths,popData2020,continente,pais,geoId,pais_code
04/08/2021,4,8,2021,164,4,37958138,Europe,Poland,PL,POL
03/08/2021,3,8,2021,91,0,37958138,Europe,Poland,PL,POL
02/08/2021,2,8,2021,90,0,37958138,Europe,Poland,PL,POL
01/08/2021,1,8,2021,153,2,37958138,Europe,Poland,PL,POL
31/07/2021,31,7,2021,156,2,37958138,Europe,Poland,PL,POL
30/07/2021,30,7,2021,165,5,37958138,Europe,Poland,PL,POL
29/07/2021,29,7,2021,138,3,37958138,Europe,Poland,PL,POL
28/07/2021,28,7,2021,107,7,37958138,Europe,Poland,PL,POL
27/07/2021,27,7,2021,74,0,37958138,Europe,Poland,PL,POL
26/07/2021,26,7,2021,80,1,37958138,Europe,Poland,PL,POL
25/07/2021,25,7,2021,118,6,37958138,Europe,Poland,PL,POL
24/07/2021,24,7,2021,108,4,37958138,Europe,Poland,PL,POL
23/07/2021,23,7,2021,122,9,37958138,Europe,Poland,PL,POL
22/07/2021,22,7,2021,124,3,37958138,Europe,Poland,PL,POL
21/07/2021,21,7,2021,103,4,37958138,Europe,Poland,PL,POL
20/07/2021,20,7,2021,67,0,37958138,Europe,Poland,PL,POL
19/07/2021,19,7,2021,69,3,37958138,Europe,Poland,PL,POL
18/07/2021,18,7,2021,114,7,37958138,Europe,Poland,PL,POL
17/07/2021,17,7,2021,90,14,37958138,Europe,Poland,PL,POL
16/07/2021,16,7,2021,105,12,37958138,Europe,Poland,PL,POL
15/07/2021,15,7,2021,87,6,37958138,Europe,Poland,PL,POL
14/07/2021,14,7,2021,94,13,37958138,Europe,Poland,PL,POL
13/07/2021,13,7,2021,44,0,37958138,Europe,Poland,PL,POL
12/07/2021,12,7,2021,66,1,37958138,Europe,Poland,PL,POL
11/07/2021,11,7,2021,85,7,37958138,Europe,Poland,PL,POL
10/07/2021,10,7,2021,74,17,37958138,Europe,Poland,PL,POL
09/07/2021,9,7,2021,93,21,37958138,Europe,Poland,PL,POL
08/07/2021,8,7,2021,100,19,37958138,Europe,Poland,PL,POL
07/07/2021,7,7,2021,95,10,37958138,Europe,Poland,PL,POL
06/07/2021,6,7,2021,38,1,37958138,Europe,Poland,PL,POL
05/07/2021,5,7,2021,55,1,37958138,Europe,Poland,PL,POL
04/07/2021,4,7,2021,108,18,37958138,Europe,Poland,PL,POL
03/07/2021,3,7,2021,97,21,37958138,Europe,Poland,PL,POL
02/07/2021,2,7,2021,98,23,37958138,Europe,Poland,PL,POL
01/07/2021,1,7,2021,101,16,37958138,Europe,Poland,PL,POL
30/06/2021,30,6,2021,122,26,37958138,Europe,Poland,PL,POL
29/06/2021,29,6,2021,51,0,37958138,Europe,Poland,PL,POL
28/06/2021,28,6,2021,69,5,37958138,Europe,Poland,PL,POL
27/06/2021,27,6,2021,99,21,37958138,Europe,Poland,PL,POL
26/06/2021,26,6,2021,134,36,37958138,Europe,Poland,PL,POL
25/06/2021,25,6,2021,144,24,37958138,Europe,Poland,PL,POL
24/06/2021,24,6,2021,162,35,37958138,Europe,Poland,PL,POL
23/06/2021,23,6,2021,190,29,37958138,Europe,Poland,PL,POL
22/06/2021,22,6,2021,73,1,37958138,Europe,Poland,PL,POL
21/06/2021,21,6,2021,133,5,37958138,Europe,Poland,PL,POL
20/06/2021,20,6,2021,168,41,37958138,Europe,Poland,PL,POL
19/06/2021,19,6,2021,190,48,37958138,Europe,Poland,PL,POL
18/06/2021,18,6,2021,215,46,37958138,Europe,Poland,PL,POL
17/06/2021,17,6,2021,242,62,37958138,Europe,Poland,PL,POL
16/06/2021,16,6,2021,211,52,37958138,Europe,Poland,PL,POL
15/06/2021,15,6,2021,139,1,37958138,Europe,Poland,PL,POL
14/06/2021,14,6,2021,226,11,37958138,Europe,Poland,PL,POL
13/06/2021,13,6,2021,236,47,37958138,Europe,Poland,PL,POL
12/06/2021,12,6,2021,340,68,37958138,Europe,Poland,PL,POL
11/06/2021,11,6,2021,378,84,37958138,Europe,Poland,PL,POL
10/06/2021,10,6,2021,560,108,37958138,Europe,Poland,PL,POL
09/06/2021,9,6,2021,401,95,37958138,Europe,Poland,PL,POL
08/06/2021,8,6,2021,192,8,37958138,Europe,Poland,PL,POL
07/06/2021,7,6,2021,312,13,37958138,Europe,Poland,PL,POL
06/06/2021,6,6,2021,413,38,37958138,Europe,Poland,PL,POL
05/06/2021,5,6,2021,319,26,37958138,Europe,Poland,PL,POL
04/06/2021,4,6,2021,565,91,37958138,Europe,Poland,PL,POL
03/06/2021,3,6,2021,659,128,37958138,Europe,Poland,PL,POL
02/06/2021,2,6,2021,585,111,37958138,Europe,Poland,PL,POL
01/06/2021,1,6,2021,333,7,37958138,Europe,Poland,PL,POL
31/05/2021,31,5,2021,579,56,37958138,Europe,Poland,PL,POL
30/05/2021,30,5,2021,776,125,37958138,Europe,Poland,PL,POL
29/05/2021,29,5,2021,943,117,37958138,Europe,Poland,PL,POL
28/05/2021,28,5,2021,1202,135,37958138,Europe,Poland,PL,POL
27/05/2021,27,5,2021,1263,209,37958138,Europe,Poland,PL,POL
26/05/2021,26,5,2021,1006,151,37958138,Europe,Poland,PL,POL
25/05/2021,25,5,2021,559,17,37958138,Europe,Poland,PL,POL
24/05/2021,24,5,2021,1076,46,37958138,Europe,Poland,PL,POL
23/05/2021,23,5,2021,1515,191,37958138,Europe,Poland,PL,POL
22/05/2021,22,5,2021,1680,191,37958138,Europe,Poland,PL,POL
21/05/2021,21,5,2021,2090,250,37958138,Europe,Poland,PL,POL
20/05/2021,20,5,2021,2337,330,37958138,Europe,Poland,PL,POL
19/05/2021,19,5,2021,1734,245,37958138,Europe,Poland,PL,POL
18/05/2021,18,5,2021,1111,11,37958138,Europe,Poland,PL,POL
17/05/2021,17,5,2021,2168,55,37958138,Europe,Poland,PL,POL
16/05/2021,16,5,2021,2897,298,37958138,Europe,Poland,PL,POL
15/05/2021,15,5,2021,3252,290,37958138,Europe,Poland,PL,POL
14/05/2021,14,5,2021,3423,342,37958138,Europe,Poland,PL,POL
13/05/2021,13,5,2021,4159,343,37958138,Europe,Poland,PL,POL
12/05/2021,12,5,2021,3097,302,37958138,Europe,Poland,PL,POL
11/05/2021,11,5,2021,2031,22,37958138,Europe,Poland,PL,POL
10/05/2021,10,5,2021,3856,146,37958138,Europe,Poland,PL,POL
09/05/2021,9,5,2021,4771,421,37958138,Europe,Poland,PL,POL
08/05/2021,8,5,2021,6047,452,37958138,Europe,Poland,PL,POL
07/05/2021,7,5,2021,6427,511,37958138,Europe,Poland,PL,POL
06/05/2021,6,5,2021,3899,349,37958138,Europe,Poland,PL,POL
05/05/2021,5,5,2021,2296,28,37958138,Europe,Poland,PL,POL
04/05/2021,4,5,2021,2523,37,37958138,Europe,Poland,PL,POL
03/05/2021,3,5,2021,4616,144,37958138,Europe,Poland,PL,POL
02/05/2021,2,5,2021,6475,422,37958138,Europe,Poland,PL,POL
01/05/2021,1,5,2021,6789,429,37958138,Europe,Poland,PL,POL
30/04/2021,30,4,2021,8426,540,37958138,Europe,Poland,PL,POL
29/04/2021,29,4,2021,8893,636,37958138,Europe,Poland,PL,POL
28/04/2021,28,4,2021,5711,460,37958138,Europe,Poland,PL,POL
27/04/2021,27,4,2021,3467,22,37958138,Europe,Poland,PL,POL
26/04/2021,26,4,2021,7224,193,37958138,Europe,Poland,PL,POL
25/04/2021,25,4,2021,9510,515,37958138,Europe,Poland,PL,POL
24/04/2021,24,4,2021,10866,539,37958138,Europe,Poland,PL,POL
23/04/2021,23,4,2021,12763,695,37958138,Europe,Poland,PL,POL
22/04/2021,22,4,2021,13922,739,37958138,Europe,Poland,PL,POL
21/04/2021,21,4,2021,9244,601,37958138,Europe,Poland,PL,POL
20/04/2021,20,4,2021,7302,101,37958138,Europe,Poland,PL,POL
19/04/2021,19,4,2021,12151,207,37958138,Europe,Poland,PL,POL
18/04/2021,18,4,2021,15786,617,37958138,Europe,Poland,PL,POL
17/04/2021,17,4,2021,17846,596,37958138,Europe,Poland,PL,POL
16/04/2021,16,4,2021,21126,682,37958138,Europe,Poland,PL,POL
15/04/2021,15,4,2021,21266,804,37958138,Europe,Poland,PL,POL
14/04/2021,14,4,2021,13203,645,37958138,Europe,Poland,PL,POL
13/04/2021,13,4,2021,12016,60,37958138,Europe,Poland,PL,POL
12/04/2021,12,4,2021,21733,245,37958138,Europe,Poland,PL,POL
11/04/2021,11,4,2021,24892,749,37958138,Europe,Poland,PL,POL
10/04/2021,10,4,2021,28499,768,37958138,Europe,Poland,PL,POL
09/04/2021,9,4,2021,27890,956,37958138,Europe,Poland,PL,POL
08/04/2021,8,4,2021,14908,638,37958138,Europe,Poland,PL,POL
07/04/2021,7,4,2021,8246,60,37958138,Europe,Poland,PL,POL
06/04/2021,6,4,2021,9921,64,37958138,Europe,Poland,PL,POL
05/04/2021,5,4,2021,22958,204,37958138,Europe,Poland,PL,POL
04/04/2021,4,4,2021,28073,572,37958138,Europe,Poland,PL,POL
03/04/2021,3,4,2021,30541,500,37958138,Europe,Poland,PL,POL
02/04/2021,2,4,2021,35253,620,37958138,Europe,Poland,PL,POL
01/04/2021,1,4,2021,32891,653,37958138,Europe,Poland,PL,POL
31/03/2021,31,3,2021,20862,460,37958138,Europe,Poland,PL,POL
30/03/2021,30,3,2021,16973,48,37958138,Europe,Poland,PL,POL
29/03/2021,29,3,2021,29266,131,37958138,Europe,Poland,PL,POL
28/03/2021,28,3,2021,31759,448,37958138,Europe,Poland,PL,POL
27/03/2021,27,3,2021,35145,445,37958138,Europe,Poland,PL,POL
26/03/2021,26,3,2021,34150,520,37958138,Europe,Poland,PL,POL
25/03/2021,25,3,2021,30802,579,37958138,Europe,Poland,PL,POL
24/03/2021,24,3,2021,16740,396,37958138,Europe,Poland,PL,POL
23/03/2021,23,3,2021,14579,65,37958138,Europe,Poland,PL,POL
22/03/2021,22,3,2021,21850,141,37958138,Europe,Poland,PL,POL
21/03/2021,21,3,2021,26456,352,37958138,Europe,Poland,PL,POL
20/03/2021,20,3,2021,25996,419,37958138,Europe,Poland,PL,POL
19/03/2021,19,3,2021,27274,356,37958138,Europe,Poland,PL,POL
18/03/2021,18,3,2021,25053,454,37958138,Europe,Poland,PL,POL
17/03/2021,17,3,2021,14394,372,37958138,Europe,Poland,PL,POL
16/03/2021,16,3,2021,10895,28,37958138,Europe,Poland,PL,POL
15/03/2021,15,3,2021,17272,110,37958138,Europe,Poland,PL,POL
14/03/2021,14,3,2021,21063,344,37958138,Europe,Poland,PL,POL
13/03/2021,13,3,2021,18873,351,37958138,Europe,Poland,PL,POL
12/03/2021,12,3,2021,21111,376,37958138,Europe,Poland,PL,POL
11/03/2021,11,3,2021,17277,398,37958138,Europe,Poland,PL,POL
10/03/2021,10,3,2021,9953,282,37958138,Europe,Poland,PL,POL
09/03/2021,9,3,2021,6169,32,37958138,Europe,Poland,PL,POL
08/03/2021,8,3,2021,13569,126,37958138,Europe,Poland,PL,POL
07/03/2021,7,3,2021,14855,247,37958138,Europe,Poland,PL,POL
06/03/2021,6,3,2021,15831,263,37958138,Europe,Poland,PL,POL
05/03/2021,5,3,2021,15253,289,37958138,Europe,Poland,PL,POL
04/03/2021,4,3,2021,15698,352,37958138,Europe,Poland,PL,POL
03/03/2021,3,3,2021,7936,215,37958138,Europe,Poland,PL,POL
02/03/2021,2,3,2021,4786,24,37958138,Europe,Poland,PL,POL
01/03/2021,1,3,2021,1706986,43769,37958138,Europe,Poland,PL,POL
07/01/2022,7,1,2022,39074,25,10295909,Europe,Portugal,PT,PRT
06/01/2022,6,1,2022,39570,14,10295909,Europe,Portugal,PT,PRT
05/01/2022,5,1,2022,25836,15,10295909,Europe,Portugal,PT,PRT
04/01/2022,4,1,2022,10554,10,10295909,Europe,Portugal,PT,PRT
03/01/2022,3,1,2022,190408,178,10295909,Europe,Portugal,PT,PRT
22/12/2021,22,12,2021,5754,16,10295909,Europe,Portugal,PT,PRT
21/12/2021,21,12,2021,2752,18,10295909,Europe,Portugal,PT,PRT
20/12/2021,20,12,2021,4266,25,10295909,Europe,Portugal,PT,PRT
19/12/2021,19,12,2021,5062,12,10295909,Europe,Portugal,PT,PRT
18/12/2021,18,12,2021,4644,24,10295909,Europe,Portugal,PT,PRT
17/12/2021,17,12,2021,5137,19,10295909,Europe,Portugal,PT,PRT
16/12/2021,16,12,2021,5800,11,10295909,Europe,Portugal,PT,PRT
15/12/2021,15,12,2021,3591,14,10295909,Europe,Portugal,PT,PRT
14/12/2021,14,12,2021,2314,15,10295909,Europe,Portugal,PT,PRT
13/12/2021,13,12,2021,3879,13,10295909,Europe,Portugal,PT,PRT
12/12/2021,12,12,2021,5373,19,10295909,Europe,Portugal,PT,PRT
11/12/2021,11,12,2021,3742,16,10295909,Europe,Portugal,PT,PRT
10/12/2021,10,12,2021,3588,23,10295909,Europe,Portugal,PT,PRT
09/12/2021,9,12,2021,5286,15,10295909,Europe,Portugal,PT,PRT
08/12/2021,8,12,2021,3417,21,10295909,Europe,Portugal,PT,PRT
07/12/2021,7,12,2021,2216,14,10295909,Europe,Portugal,PT,PRT
06/12/2021,6,12,2021,3786,23,10295909,Europe,Portugal,PT,PRT
05/12/2021,5,12,2021,5649,22,10295909,Europe,Portugal,PT,PRT
04/12/2021,4,12,2021,2535,21,10295909,Europe,Portugal,PT,PRT
03/12/2021,3,12,2021,2898,13,10295909,Europe,Portugal,PT,PRT
02/12/2021,2,12,2021,4670,17,10295909,Europe,Portugal,PT,PRT
01/12/2021,1,12,2021,2907,11,10295909,Europe,Portugal,PT,PRT
30/11/2021,30,11,2021,1635,13,10295909,Europe,Portugal,PT,PRT
29/11/2021,29,11,2021,2897,12,10295909,Europe,Portugal,PT,PRT
28/11/2021,28,11,2021,3364,12,10295909,Europe,Portugal,PT,PRT
27/11/2021,27,11,2021,3205,8,10295909,Europe,Portugal,PT,PRT
26/11/2021,26,11,2021,3150,15,10295909,Europe,Portugal,PT,PRT
25/11/2021,25,11,2021,3773,17,10295909,Europe,Portugal,PT,PRT
24/11/2021,24,11,2021,2560,14,10295909,Europe,Portugal,PT,PRT
23/11/2021,23,11,2021,1475,18,10295909,Europe,Portugal,PT,PRT
22/11/2021,22,11,2021,2499,11,10295909,Europe,Portugal,PT,PRT
21/11/2021,21,11,2021,2333,10,10295909,Europe,Portugal,PT,PRT
20/11/2021,20,11,2021,2371,5,10295909,Europe,Portugal,PT,PRT
19/11/2021,19,11,2021,2398,12,10295909,Europe,Portugal,PT,PRT
18/11/2021,18,11,2021,2527,9,10295909,Europe,Portugal,PT,PRT
17/11/2021,17,11,2021,1693,9,10295909,Europe,Portugal,PT,PRT
16/11/2021,16,11,2021,974,8,10295909,Europe,Portugal,PT,PRT
15/11/2021,15,11,2021,1483,15,10295909,Europe,Portugal,PT,PRT
14/11/2021,14,11,2021,1816,8,10295909,Europe,Portugal,PT,PRT
13/11/2021,13,11,2021,1751,3,10295909,Europe,Portugal,PT,PRT
12/11/2021,12,11,2021,1477,9,10295909,Europe,Portugal,PT,PRT
11/11/2021,11,11,2021,1654,5,10295909,Europe,Portugal,PT,PRT
10/11/2021,10,11,2021,1182,8,10295909,Europe,Portugal,PT,PRT
09/11/2021,9,11,2021,568,6,10295909,Europe,Portugal,PT,PRT
08/11/2021,8,11,2021,1023,5,10295909,Europe,Portugal,PT,PRT
07/11/2021,7,11,2021,1197,5,10295909,Europe,Portugal,PT,PRT
06/11/2021,6,11,2021,1289,9,10295909,Europe,Portugal,PT,PRT
05/11/2021,5,11,2021,1382,4,10295909,Europe,Portugal,PT,PRT
04/11/2021,4,11,2021,1074,9,10295909,Europe,Portugal,PT,PRT
03/11/2021,3,11,2021,450,9,10295909,Europe,Portugal,PT,PRT
02/11/2021,2,11,2021,491,5,10295909,Europe,Portugal,PT,PRT
01/11/2021,1,11,2021,763,1,10295909,Europe,Portugal,PT,PRT
31/10/2021,31,10,2021,911,3,10295909,Europe,Portugal,PT,PRT
30/10/2021,30,10,2021,844,4,10295909,Europe,Portugal,PT,PRT
29/10/2021,29,10,2021,888,5,10295909,Europe,Portugal,PT,PRT
28/10/2021,28,10,2021,965,3,10295909,Europe,Portugal,PT,PRT
27/10/2021,27,10,2021,829,3,10295909,Europe,Portugal,PT,PRT
26/10/2021,26,10,2021,313,5,10295909,Europe,Portugal,PT,PRT
25/10/2021,25,10,2021,604,4,10295909,Europe,Portugal,PT,PRT
24/10/2021,24,10,2021,883,4,10295909,Europe,Portugal,PT,PRT
23/10/2021,23,10,2021,930,8,10295909,Europe,Portugal,PT,PRT
22/10/2021,22,10,2021,865,8,10295909,Europe,Portugal,PT,PRT
21/10/2021,21,10,2021,927,3,10295909,Europe,Portugal,PT,PRT
20/10/2021,20,10,2021,832,6,10295909,Europe,Portugal,PT,PRT
19/10/2021,19,10,2021,291,3,10295909,Europe,Portugal,PT,PRT
18/10/2021,18,10,2021,465,9,10295909,Europe,Portugal,PT,PRT
17/10/2021,17,10,2021,612,10,10295909,Europe,Portugal,PT,PRT
16/10/2021,16,10,2021,766,7,10295909,Europe,Portugal,PT,PRT
15/10/2021,15,10,2021,777,6,10295909,Europe,Portugal,PT,PRT
14/10/2021,14,10,2021,828,9,10295909,Europe,Portugal,PT,PRT
13/10/2021,13,10,2021,719,8,10295909,Europe,Portugal,PT,PRT
12/10/2021,12,10,2021,327,7,10295909,Europe,Portugal,PT,PRT
11/10/2021,11,10,2021,499,7,10295909,Europe,Portugal,PT,PRT
10/10/2021,10,10,2021,704,7,10295909,Europe,Portugal,PT,PRT
09/10/2021,9,10,2021,841,8,10295909,Europe,Portugal,PT,PRT
08/10/2021,8,10,2021,731,11,10295909,Europe,Portugal,PT,PRT
07/10/2021,7,10,2021,500,4,10295909,Europe,Portugal,PT,PRT
06/10/2021,6,10,2021,730,4,10295909,Europe,Portugal,PT,PRT
05/10/2021,5,10,2021,193,7,10295909,Europe,Portugal,PT,PRT
04/10/2021,4,10,2021,449,7,10295909,Europe,Portugal,PT,PRT
03/10/2021,3,10,2021,690,7,10295909,Europe,Portugal,PT,PRT
02/10/2021,2,10,2021,696,4,10295909,Europe,Portugal,PT,PRT
01/10/2021,1,10,2021,749,7,10295909,Europe,Portugal,PT,PRT
30/09/2021,30,9,2021,755,6,10295909,Europe,Portugal,PT,PRT
29/09/2021,29,9,2021,600,7,10295909,Europe,Portugal,PT,PRT
28/09/2021,28,9,2021,230,1,10295909,Europe,Portugal,PT,PRT
27/09/2021,27,9,2021,599,2,10295909,Europe,Portugal,PT,PRT
26/09/2021,26,9,2021,713,5,10295909,Europe,Portugal,PT,PRT
25/09/2021,25,9,2021,757,9,10295909,Europe,Portugal,PT,PRT
24/09/2021,24,9,2021,885,5,10295909,Europe,Portugal,PT,PRT
23/09/2021,23,9,2021,891,8,10295909,Europe,Portugal,PT,PRT
22/09/2021,22,9,2021,780,11,10295909,Europe,Portugal,PT,PRT
21/09/2021,21,9,2021,272,7,10295909,Europe,Portugal,PT,PRT
20/09/2021,20,9,2021,677,5,10295909,Europe,Portugal,PT,PRT
19/09/2021,19,9,2021,939,7,10295909,Europe,Portugal,PT,PRT
18/09/2021,18,9,2021,1023,7,10295909,Europe,Portugal,PT,PRT
17/09/2021,17,9,2021,1062,6,10295909,Europe,Portugal,PT,PRT
16/09/2021,16,9,2021,1247,10,10295909,Europe,Portugal,PT,PRT
15/09/2021,15,9,2021,1058,6,10295909,Europe,Portugal,PT,PRT
14/09/2021,14,9,2021,458,5,10295909,Europe,Portugal,PT,PRT
13/09/2021,13,9,2021,911,8,10295909,Europe,Portugal,PT,PRT
12/09/2021,12,9,2021,1223,10,10295909,Europe,Portugal,PT,PRT
11/09/2021,11,9,2021,1323,7,10295909,Europe,Portugal,PT,PRT
10/09/2021,10,9,2021,1408,10,10295909,Europe,Portugal,PT,PRT
09/09/2021,9,9,2021,1778,10,10295909,Europe,Portugal,PT,PRT
08/09/2021,8,9,2021,1231,6,10295909,Europe,Portugal,PT,PRT
07/09/2021,7,9,2021,663,12,10295909,Europe,Portugal,PT,PRT
06/09/2021,6,9,2021,1190,13,10295909,Europe,Portugal,PT,PRT
05/09/2021,5,9,2021,1713,13,10295909,Europe,Portugal,PT,PRT
04/09/2021,4,9,2021,1822,6,10295909,Europe,Portugal,PT,PRT
03/09/2021,3,9,2021,2830,9,10295909,Europe,Portugal,PT,PRT
02/09/2021,2,9,2021,1565,14,10295909,Europe,Portugal,PT,PRT
01/09/2021,1,9,2021,1908,13,10295909,Europe,Portugal,PT,PRT
31/08/2021,31,8,2021,1072,9,10295909,Europe,Portugal,PT,PRT
30/08/2021,30,8,2021,1782,10,10295909,Europe,Portugal,PT,PRT
29/08/2021,29,8,2021,2374,8,10295909,Europe,Portugal,PT,PRT
28/08/2021,28,8,2021,2370,14,10295909,Europe,Portugal,PT,PRT
27/08/2021,27,8,2021,2552,15,10295909,Europe,Portugal,PT,PRT
26/08/2021,26,8,2021,3062,16,10295909,Europe,Portugal,PT,PRT
25/08/2021,25,8,2021,2261,13,10295909,Europe,Portugal,PT,PRT
24/08/2021,24,8,2021,1126,6,10295909,Europe,Portugal,PT,PRT
23/08/2021,23,8,2021,2112,9,10295909,Europe,Portugal,PT,PRT
22/08/2021,22,8,2021,2676,8,10295909,Europe,Portugal,PT,PRT
21/08/2021,21,8,2021,2507,9,10295909,Europe,Portugal,PT,PRT
20/08/2021,20,8,2021,2554,12,10295909,Europe,Portugal,PT,PRT
19/08/2021,19,8,2021,2983,17,10295909,Europe,Portugal,PT,PRT
18/08/2021,18,8,2021,2118,11,10295909,Europe,Portugal,PT,PRT
17/08/2021,17,8,2021,1135,11,10295909,Europe,Portugal,PT,PRT
16/08/2021,16,8,2021,2217,13,10295909,Europe,Portugal,PT,PRT
15/08/2021,15,8,2021,2571,12,10295909,Europe,Portugal,PT,PRT
14/08/2021,14,8,2021,2598,12,10295909,Europe,Portugal,PT,PRT
13/08/2021,13,8,2021,2708,11,10295909,Europe,Portugal,PT,PRT
12/08/2021,12,8,2021,2948,12,10295909,Europe,Portugal,PT,PRT
11/08/2021,11,8,2021,2232,17,10295909,Europe,Portugal,PT,PRT
10/08/2021,10,8,2021,1094,18,10295909,Europe,Portugal,PT,PRT
09/08/2021,9,8,2021,1982,10,10295909,Europe,Portugal,PT,PRT
08/08/2021,8,8,2021,2621,17,10295909,Europe,Portugal,PT,PRT
07/08/2021,7,8,2021,2377,18,10295909,Europe,Portugal,PT,PRT
06/08/2021,6,8,2021,2581,10,10295909,Europe,Portugal,PT,PRT
05/08/2021,5,8,2021,3203,15,10295909,Europe,Portugal,PT,PRT
04/08/2021,4,8,2021,2076,19,10295909,Europe,Portugal,PT,PRT
03/08/2021,3,8,2021,1190,9,10295909,Europe,Portugal,PT,PRT
02/08/2021,2,8,2021,2306,8,10295909,Europe,Portugal,PT,PRT
01/08/2021,1,8,2021,2590,17,10295909,Europe,Portugal,PT,PRT
31/07/2021,31,7,2021,2595,14,10295909,Europe,Portugal,PT,PRT
30/07/2021,30,7,2021,3009,10,10295909,Europe,Portugal,PT,PRT
29/07/2021,29,7,2021,3452,13,10295909,Europe,Portugal,PT,PRT
28/07/2021,28,7,2021,2316,6,10295909,Europe,Portugal,PT,PRT
27/07/2021,27,7,2021,1610,9,10295909,Europe,Portugal,PT,PRT
26/07/2021,26,7,2021,6021,28,10295909,Europe,Portugal,PT,PRT
25/07/2021,25,7,2021,0,0,10295909,Europe,Portugal,PT,PRT
24/07/2021,24,7,2021,3794,16,10295909,Europe,Portugal,PT,PRT
23/07/2021,23,7,2021,3622,16,10295909,Europe,Portugal,PT,PRT
22/07/2021,22,7,2021,4376,13,10295909,Europe,Portugal,PT,PRT
21/07/2021,21,7,2021,2706,4,10295909,Europe,Portugal,PT,PRT
20/07/2021,20,7,2021,1855,8,10295909,Europe,Portugal,PT,PRT
19/07/2021,19,7,2021,3261,8,10295909,Europe,Portugal,PT,PRT
18/07/2021,18,7,2021,3677,5,10295909,Europe,Portugal,PT,PRT
17/07/2021,17,7,2021,3547,7,10295909,Europe,Portugal,PT,PRT
16/07/2021,16,7,2021,3641,5,10295909,Europe,Portugal,PT,PRT
15/07/2021,15,7,2021,4153,9,10295909,Europe,Portugal,PT,PRT
14/07/2021,14,7,2021,2650,9,10295909,Europe,Portugal,PT,PRT
13/07/2021,13,7,2021,1782,8,10295909,Europe,Portugal,PT,PRT
12/07/2021,12,7,2021,2323,8,10295909,Europe,Portugal,PT,PRT
11/07/2021,11,7,2021,3162,6,10295909,Europe,Portugal,PT,PRT
10/07/2021,10,7,2021,3194,7,10295909,Europe,Portugal,PT,PRT
09/07/2021,9,7,2021,3269,9,10295909,Europe,Portugal,PT,PRT
08/07/2021,8,7,2021,3285,8,10295909,Europe,Portugal,PT,PRT
07/07/2021,7,7,2021,2170,1,10295909,Europe,Portugal,PT,PRT
06/07/2021,6,7,2021,1483,5,10295909,Europe,Portugal,PT,PRT
05/07/2021,5,7,2021,2041,0,10295909,Europe,Portugal,PT,PRT
04/07/2021,4,7,2021,2605,4,10295909,Europe,Portugal,PT,PRT
03/07/2021,3,7,2021,2436,7,10295909,Europe,Portugal,PT,PRT
02/07/2021,2,7,2021,2449,5,10295909,Europe,Portugal,PT,PRT
01/07/2021,1,7,2021,2362,4,10295909,Europe,Portugal,PT,PRT
30/06/2021,30,6,2021,1746,6,10295909,Europe,Portugal,PT,PRT
29/06/2021,29,6,2021,902,2,10295909,Europe,Portugal,PT,PRT
28/06/2021,28,6,2021,1496,1,10295909,Europe,Portugal,PT,PRT
27/06/2021,27,6,2021,1568,2,10295909,Europe,Portugal,PT,PRT
26/06/2021,26,6,2021,1604,2,10295909,Europe,Portugal,PT,PRT
25/06/2021,25,6,2021,1556,2,10295909,Europe,Portugal,PT,PRT
24/06/2021,24,6,2021,1497,3,10295909,Europe,Portugal,PT,PRT
23/06/2021,23,6,2021,1020,6,10295909,Europe,Portugal,PT,PRT
22/06/2021,22,6,2021,756,3,10295909,Europe,Portugal,PT,PRT
21/06/2021,21,6,2021,941,3,10295909,Europe,Portugal,PT,PRT
20/06/2021,20,6,2021,1183,1,10295909,Europe,Portugal,PT,PRT
19/06/2021,19,6,2021,1298,4,10295909,Europe,Portugal,PT,PRT
18/06/2021,18,6,2021,1233,2,10295909,Europe,Portugal,PT,PRT
17/06/2021,17,6,2021,1350,6,10295909,Europe,Portugal,PT,PRT
16/06/2021,16,6,2021,973,2,10295909,Europe,Portugal,PT,PRT
15/06/2021,15,6,2021,625,0,10295909,Europe,Portugal,PT,PRT
14/06/2021,14,6,2021,707,2,10295909,Europe,Portugal,PT,PRT
13/06/2021,13,6,2021,789,1,10295909,Europe,Portugal,PT,PRT
12/06/2021,12,6,2021,519,1,10295909,Europe,Portugal,PT,PRT
11/06/2021,11,6,2021,910,6,10295909,Europe,Portugal,PT,PRT
10/06/2021,10,6,2021,890,0,10295909,Europe,Portugal,PT,PRT
09/06/2021,9,6,2021,598,1,10295909,Europe,Portugal,PT,PRT
08/06/2021,8,6,2021,388,2,10295909,Europe,Portugal,PT,PRT
07/06/2021,7,6,2021,612,2,10295909,Europe,Portugal,PT,PRT
06/06/2021,6,6,2021,573,3,10295909,Europe,Portugal,PT,PRT
05/06/2021,5,6,2021,430,0,10295909,Europe,Portugal,PT,PRT
04/06/2021,4,6,2021,769,3,10295909,Europe,Portugal,PT,PRT
03/06/2021,3,6,2021,724,1,10295909,Europe,Portugal,PT,PRT
02/06/2021,2,6,2021,445,0,10295909,Europe,Portugal,PT,PRT
01/06/2021,1,6,2021,435,2,10295909,Europe,Portugal,PT,PRT
31/05/2021,31,5,2021,445,0,10295909,Europe,Portugal,PT,PRT
30/05/2021,30,5,2021,609,0,10295909,Europe,Portugal,PT,PRT
